sex,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_charge_degree,r_charge_degree,score_text,is_recid
Male,Greater than 45,Caucasian,0,2,0,0,8,F,,Low,no
Female,25 - 45,Caucasian,0,5,0,0,0,M,,Medium,no
Male,Greater than 45,Caucasian,0,1,0,0,0,F,,Low,no
Male,Greater than 45,Caucasian,0,9,0,0,16,F,(M1),High,yes
Female,25 - 45,Caucasian,0,6,0,0,3,F,(F3),Medium,yes
Female,25 - 45,Caucasian,0,1,0,0,1,F,,Low,no
Male,25 - 45,Caucasian,0,8,0,0,7,F,(F3),High,yes
Female,25 - 45,Caucasian,0,4,0,0,3,F,,Low,no
Male,Greater than 45,Caucasian,0,2,0,0,3,F,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,0,F,,Low,no
Male,25 - 45,Caucasian,0,4,0,0,8,F,(F3),Low,yes
Male,25 - 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,2,F,,Low,no
Male,25 - 45,Caucasian,0,10,0,0,21,F,,High,no
Male,25 - 45,Caucasian,0,4,0,0,5,F,(M2),Low,yes
Female,25 - 45,Caucasian,0,2,0,0,3,M,(M1),Low,yes
Male,Greater than 45,Caucasian,0,1,0,0,9,M,(M1),Low,yes
Female,Greater than 45,Caucasian,0,2,0,0,1,M,,Low,no
Female,25 - 45,Caucasian,0,3,0,0,1,F,(M2),Low,yes
Male,25 - 45,Caucasian,0,2,0,0,0,F,,Low,no
Male,25 - 45,Caucasian,0,3,0,0,1,F,,Low,no
Female,25 - 45,Caucasian,0,1,0,0,2,F,,Low,no
Female,25 - 45,Caucasian,0,4,0,0,0,F,(F3),Low,yes
Female,25 - 45,Caucasian,0,2,0,1,4,F,,Low,no
Female,25 - 45,Caucasian,0,2,0,0,0,F,(F3),Low,yes
Male,25 - 45,Caucasian,0,2,0,0,0,F,,Low,no
Male,25 - 45,Caucasian,0,2,0,0,5,F,,Low,no
Male,Greater than 45,Caucasian,0,2,0,0,1,F,,Low,no
Male,Less than 25,Caucasian,0,4,0,0,0,F,,Low,no
Male,25 - 45,Caucasian,0,9,0,0,2,F,,High,no
Male,Greater than 45,Caucasian,0,4,0,0,7,F,,Low,no
Male,Less than 25,Caucasian,0,5,0,0,3,F,(M2),Medium,yes
Female,25 - 45,Caucasian,0,6,0,0,0,M,,Medium,no
Male,25 - 45,Caucasian,0,1,0,0,1,M,(M1),Low,yes
Male,Greater than 45,Caucasian,0,1,0,0,1,F,,Low,no
Male,25 - 45,Caucasian,0,6,0,1,5,F,(F3),Medium,yes
Female,25 - 45,Caucasian,0,6,0,0,0,F,,Medium,no
Male,Less than 25,Caucasian,0,9,0,2,2,F,(M2),High,yes
Male,Less than 25,Caucasian,0,6,0,1,1,F,(M1),Medium,yes
Male,Greater than 45,Caucasian,0,3,0,0,3,M,(M1),Low,yes
Male,25 - 45,Caucasian,0,8,0,0,4,F,(M1),High,yes
Male,Greater than 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,Less than 25,Caucasian,0,3,0,0,0,F,,Low,no
Male,25 - 45,Caucasian,0,3,0,0,1,M,,Low,no
Male,25 - 45,Caucasian,0,6,0,0,0,F,(M1),Medium,yes
Female,25 - 45,Caucasian,0,7,0,0,1,F,,Medium,no
Female,25 - 45,Caucasian,0,3,0,0,1,M,,Low,no
Male,25 - 45,Caucasian,0,5,0,0,9,F,(M2),Medium,yes
Male,25 - 45,Caucasian,0,4,0,0,4,M,(M1),Low,yes
Male,Less than 25,Caucasian,0,10,0,0,3,M,(F3),High,yes
Male,25 - 45,Caucasian,0,6,0,0,0,F,,Medium,no
Female,25 - 45,Caucasian,0,6,0,0,0,M,,Medium,no
Male,Greater than 45,Caucasian,0,1,0,0,1,F,,Low,no
Female,25 - 45,Caucasian,0,5,0,0,1,M,(F3),Medium,yes
Male,25 - 45,Caucasian,0,3,0,0,2,F,,Low,no
Male,Greater than 45,Caucasian,0,2,0,0,0,M,(M2),Low,yes
Male,Greater than 45,Caucasian,0,1,0,0,1,M,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,1,M,,Low,no
Male,Greater than 45,Caucasian,0,4,0,0,2,F,,Low,no
Male,25 - 45,Caucasian,0,6,0,0,0,M,(M1),Medium,yes
Male,25 - 45,Caucasian,0,1,0,0,1,F,,Low,no
Female,25 - 45,Caucasian,0,4,0,0,5,M,(F3),Low,yes
Male,25 - 45,Caucasian,0,1,0,0,0,F,,Low,no
Female,Greater than 45,Caucasian,0,1,0,0,3,M,,Low,no
Male,25 - 45,Caucasian,0,1,0,0,4,F,(M2),Low,yes
Female,25 - 45,Caucasian,0,3,0,0,2,F,,Low,no
Male,25 - 45,Caucasian,0,5,0,0,12,F,,Medium,no
Female,25 - 45,Caucasian,0,3,0,0,0,M,,Low,no
Female,25 - 45,Caucasian,0,5,0,0,1,M,,Medium,no
Male,25 - 45,Caucasian,0,5,0,0,0,F,,Medium,no
Female,Greater than 45,Caucasian,0,3,0,0,4,F,,Low,no
Male,25 - 45,Caucasian,0,4,0,0,3,F,(F3),Low,yes
Male,Less than 25,Caucasian,5,8,0,0,4,F,(F3),High,yes
Male,25 - 45,Caucasian,0,6,0,0,3,F,(F3),Medium,yes
Male,Greater than 45,Caucasian,0,3,0,0,5,M,(F2),Low,yes
Female,Less than 25,Caucasian,0,7,0,0,0,M,,Medium,no
Male,Greater than 45,Caucasian,0,4,0,0,10,F,(M2),Low,yes
Female,Greater than 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,8,0,0,1,F,(M2),High,yes
Male,Less than 25,Caucasian,0,4,0,0,1,F,(M2),Low,yes
Male,25 - 45,Caucasian,0,3,0,0,1,M,,Low,no
Male,25 - 45,Caucasian,0,1,0,0,0,M,(M2),Low,yes
Female,Greater than 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,5,0,0,4,M,(M1),Medium,yes
Female,25 - 45,Caucasian,0,3,0,0,4,F,(M1),Low,yes
Male,Greater than 45,Caucasian,0,9,0,0,2,F,(F1),High,yes
Male,Greater than 45,Caucasian,0,4,0,0,1,M,,Low,no
Female,Greater than 45,Caucasian,0,1,0,0,1,M,(M1),Low,yes
Male,Less than 25,Caucasian,0,7,1,0,4,M,(F2),Medium,yes
Male,25 - 45,Caucasian,0,6,0,0,13,F,(F3),Medium,yes
Female,25 - 45,Caucasian,0,6,0,0,0,M,(M1),Medium,yes
Female,Greater than 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,2,0,0,0,M,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,4,0,0,0,M,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,2,F,,Low,no
Male,25 - 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,3,0,0,0,F,,Low,no
Female,25 - 45,Caucasian,0,1,0,0,0,M,(M2),Low,yes
Male,25 - 45,Caucasian,0,7,0,0,5,F,(F3),Medium,yes
Male,Greater than 45,Caucasian,0,1,0,0,1,F,,Low,no
Male,25 - 45,Caucasian,0,3,0,0,1,F,,Low,no
Male,25 - 45,Caucasian,0,5,0,0,3,F,(M1),Medium,yes
Male,Greater than 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,4,0,0,1,M,(M2),Low,yes
Female,25 - 45,Caucasian,0,3,0,0,0,M,,Low,no
Male,Greater than 45,Caucasian,0,3,0,0,6,F,(F3),Low,yes
Male,25 - 45,Caucasian,0,2,0,0,0,F,(F3),Low,yes
Male,25 - 45,Caucasian,0,8,0,0,0,M,(F2),High,yes
Male,25 - 45,Caucasian,0,5,0,0,0,M,(M2),Medium,yes
Male,Less than 25,Caucasian,0,7,0,0,2,F,(F3),Medium,yes
Male,25 - 45,Caucasian,0,5,0,0,3,M,,Medium,no
Male,Greater than 45,Caucasian,0,1,0,0,0,F,,Low,no
Male,25 - 45,Caucasian,0,4,0,0,2,F,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,1,F,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,3,F,,Low,no
Male,Greater than 45,Caucasian,0,4,0,0,2,M,(M1),Low,yes
Female,25 - 45,Caucasian,0,2,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,1,0,0,0,M,(M1),Low,yes
Male,25 - 45,Caucasian,0,6,0,0,1,M,,Medium,no
Female,25 - 45,Caucasian,0,3,0,0,2,M,(M2),Low,yes
Male,25 - 45,Caucasian,0,6,0,0,16,F,(M1),Medium,yes
Male,25 - 45,Caucasian,0,2,0,0,0,M,,Low,no
Female,25 - 45,Caucasian,0,7,0,0,3,F,(M2),Medium,yes
Male,25 - 45,Caucasian,1,6,0,0,2,F,(F3),Medium,yes
Male,Greater than 45,Caucasian,0,2,0,0,2,F,,Low,no
Female,25 - 45,Caucasian,0,7,0,0,2,F,(M1),Medium,yes
Male,Greater than 45,Caucasian,0,3,0,0,2,F,(F3),Low,yes
Male,Greater than 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,1,0,0,0,F,,Low,no
Male,Less than 25,Caucasian,0,4,0,0,1,F,,Low,no
Male,25 - 45,Caucasian,0,2,0,0,8,F,,Low,no
Male,Less than 25,Caucasian,0,2,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,5,0,0,4,F,,Medium,no
Male,Greater than 45,Caucasian,0,3,0,0,9,F,(F3),Low,yes
Male,25 - 45,Caucasian,0,2,0,0,1,M,(F3),Low,yes
Male,Less than 25,Caucasian,0,9,0,0,0,F,(M2),High,yes
Male,Greater than 45,Caucasian,0,3,0,0,4,M,(MO3),Low,yes
Male,25 - 45,Caucasian,0,2,0,0,2,F,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,0,F,,Low,no
Male,25 - 45,Caucasian,0,2,0,0,2,F,(M2),Low,yes
Female,25 - 45,Caucasian,0,8,0,0,0,F,(F3),High,yes
Female,25 - 45,Caucasian,0,7,0,0,1,F,(F3),Medium,yes
Male,25 - 45,Caucasian,0,8,0,0,4,F,(M1),High,yes
Male,Greater than 45,Caucasian,0,1,0,0,2,F,,Low,no
Male,25 - 45,Caucasian,0,7,0,0,1,F,(F3),Medium,yes
Male,25 - 45,Caucasian,0,1,0,0,2,M,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,1,M,,Low,no
Male,25 - 45,Caucasian,0,6,0,0,4,M,,Medium,no
Male,Greater than 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,Less than 25,Caucasian,0,3,0,0,1,F,(F3),Low,yes
Female,Less than 25,Caucasian,0,8,0,1,7,M,(M2),High,yes
Male,Greater than 45,Caucasian,0,4,0,0,9,F,(M1),Low,yes
Male,25 - 45,Caucasian,0,3,0,0,0,M,(M1),Low,yes
Male,25 - 45,Caucasian,0,1,0,0,2,F,,Low,no
Male,Greater than 45,Caucasian,0,2,0,0,3,F,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,6,M,(F3),Low,yes
Male,Greater than 45,Caucasian,0,1,0,0,2,F,,Low,no
Male,25 - 45,Caucasian,0,1,0,0,1,F,(M1),Low,yes
Female,25 - 45,Caucasian,0,1,0,0,1,M,(M2),Low,yes
Male,Greater than 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,6,0,0,5,F,(M2),Medium,yes
Female,Less than 25,Caucasian,0,3,0,0,0,M,,Low,no
Female,25 - 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,Greater than 45,Caucasian,0,2,0,0,1,M,,Low,no
Male,25 - 45,Caucasian,0,6,0,0,6,F,,Medium,no
Male,Less than 25,Caucasian,0,6,0,0,1,F,,Medium,no
Male,25 - 45,Caucasian,0,7,0,0,8,F,,Medium,no
Male,Greater than 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,Less than 25,Caucasian,0,7,0,1,1,F,,Medium,no
Male,25 - 45,Caucasian,0,2,0,0,2,F,,Low,no
Male,25 - 45,Caucasian,0,8,0,0,8,F,(M2),High,yes
Male,25 - 45,Caucasian,0,2,0,0,6,F,(F3),Low,yes
Male,25 - 45,Caucasian,0,4,0,0,3,M,(F3),Low,yes
Male,Greater than 45,Caucasian,0,3,0,0,5,F,(F3),Low,yes
Male,Less than 25,Caucasian,0,7,0,0,2,F,(M2),Medium,yes
Male,Greater than 45,Caucasian,0,1,0,0,2,F,,Low,no
Male,25 - 45,Caucasian,0,4,0,0,4,M,(F3),Low,yes
Male,Greater than 45,Caucasian,0,3,0,0,3,F,,Low,no
Male,25 - 45,Caucasian,0,3,0,0,2,M,,Low,no
Male,Greater than 45,Caucasian,0,5,0,0,2,F,,Medium,no
Male,25 - 45,Caucasian,0,8,0,0,17,F,(F3),High,yes
Male,Greater than 45,Caucasian,0,2,0,0,6,F,,Low,no
Female,25 - 45,Caucasian,0,2,0,0,0,M,,Low,no
Male,Greater than 45,Caucasian,0,5,0,0,12,M,,Medium,no
Male,25 - 45,Caucasian,0,5,0,0,0,F,,Medium,no
Male,Less than 25,Caucasian,0,4,0,0,0,F,,Low,no
Female,25 - 45,Caucasian,0,2,0,0,0,F,,Low,no
Female,25 - 45,Caucasian,0,5,0,0,3,M,,Medium,no
Female,Greater than 45,Caucasian,0,4,0,0,6,F,,Low,no
Male,25 - 45,Caucasian,0,10,0,1,7,F,(M1),High,yes
Male,25 - 45,Caucasian,0,9,0,0,2,F,(F3),High,yes
Male,25 - 45,Caucasian,0,1,0,0,0,F,(M2),Low,yes
Male,25 - 45,Caucasian,0,2,0,0,0,M,,Low,no
Female,Less than 25,Caucasian,0,8,0,0,0,F,,High,no
Male,Less than 25,Caucasian,0,3,0,0,0,F,,Low,no
Female,Less than 25,Caucasian,0,3,0,0,0,F,,Low,no
Female,25 - 45,Caucasian,0,5,0,0,3,F,,Medium,no
Female,Greater than 45,Caucasian,0,5,0,0,7,F,,Medium,no
Female,Less than 25,Caucasian,0,3,0,0,2,F,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,0,F,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,0,F,,Low,no
Male,25 - 45,Caucasian,0,2,0,0,0,F,,Low,no
Male,25 - 45,Caucasian,0,1,0,0,4,M,,Low,no
Female,25 - 45,Caucasian,0,3,0,0,2,F,,Low,no
Male,25 - 45,Caucasian,0,2,0,0,5,M,(M2),Low,yes
Male,Less than 25,Caucasian,0,5,0,0,1,M,(M2),Medium,yes
Male,Less than 25,Caucasian,0,9,0,2,8,F,(F3),High,yes
Male,25 - 45,Caucasian,0,7,0,0,2,F,(F3),Medium,yes
Male,25 - 45,Caucasian,0,4,0,0,5,M,,Low,no
Male,25 - 45,Caucasian,0,6,0,0,6,F,(M2),Medium,yes
Female,Less than 25,Caucasian,0,6,0,0,2,M,,Medium,no
Female,Greater than 45,Caucasian,0,2,0,0,1,F,(M1),Low,yes
Male,Greater than 45,Caucasian,0,2,0,0,7,F,,Low,no
Female,Less than 25,Caucasian,0,5,1,0,3,M,(M2),Medium,yes
Male,Greater than 45,Caucasian,0,4,0,0,3,F,,Low,no
Male,25 - 45,Caucasian,0,9,0,0,8,M,(M1),High,yes
Female,Greater than 45,Caucasian,0,1,0,0,1,F,,Low,no
Female,25 - 45,Caucasian,0,2,0,0,1,F,,Low,no
Male,25 - 45,Caucasian,0,2,0,0,2,M,,Low,no
Female,25 - 45,Caucasian,0,1,0,0,0,M,(M2),Low,yes
Male,Greater than 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,5,0,0,5,M,(M1),Medium,yes
Male,25 - 45,Caucasian,0,2,2,0,2,M,,Low,no
Female,Greater than 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,9,0,1,14,F,,High,no
Male,25 - 45,Caucasian,0,1,0,0,3,F,,Low,no
Male,25 - 45,Caucasian,0,3,0,0,2,F,(M2),Low,yes
Male,Greater than 45,Caucasian,0,1,0,0,1,M,,Low,no
Male,25 - 45,Caucasian,0,8,0,0,1,F,(M2),High,yes
Female,Greater than 45,Caucasian,0,1,0,0,0,M,(MO3),Low,yes
Male,25 - 45,Caucasian,0,3,0,0,1,F,,Low,no
Male,25 - 45,Caucasian,0,4,0,0,5,F,,Low,no
Female,25 - 45,Caucasian,0,3,0,0,0,F,(M2),Low,yes
Male,25 - 45,Caucasian,0,1,0,0,0,M,,Low,no
Female,25 - 45,Caucasian,0,6,0,0,5,F,(M1),Medium,yes
Female,25 - 45,Caucasian,0,7,0,0,6,F,,Medium,no
Male,Less than 25,Caucasian,0,6,0,1,0,F,(M2),Medium,yes
Male,25 - 45,Caucasian,0,6,0,0,9,F,(M1),Medium,yes
Male,25 - 45,Caucasian,0,6,0,0,3,F,(M1),Medium,yes
Male,Greater than 45,Caucasian,0,1,0,0,2,M,(M1),Low,yes
Male,Less than 25,Caucasian,0,8,0,0,3,M,(M1),High,yes
Female,25 - 45,Caucasian,0,5,0,0,2,M,,Medium,no
Male,25 - 45,Caucasian,0,7,0,0,5,M,,Medium,no
Female,Greater than 45,Caucasian,0,3,0,0,8,F,(M1),Low,yes
Male,25 - 45,Caucasian,0,3,0,0,0,F,,Low,no
Male,25 - 45,Caucasian,0,5,0,0,2,F,,Medium,no
Male,25 - 45,Caucasian,0,7,0,0,2,F,(M1),Medium,yes
Male,Less than 25,Caucasian,0,6,0,1,1,F,,Medium,no
Male,Greater than 45,Caucasian,0,1,0,0,0,M,(F3),Low,yes
Female,25 - 45,Caucasian,0,7,0,0,6,F,(M2),Medium,yes
Male,Greater than 45,Caucasian,0,1,0,0,1,M,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,6,F,,Low,no
Female,25 - 45,Caucasian,0,2,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,3,0,0,5,F,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,1,F,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,4,F,,Low,no
Female,25 - 45,Caucasian,0,10,0,0,22,M,(F3),High,yes
Female,25 - 45,Caucasian,0,5,0,0,3,F,,Medium,no
Female,25 - 45,Caucasian,0,7,0,0,1,F,(F3),Medium,yes
Male,25 - 45,Caucasian,0,5,0,0,5,F,,Medium,no
Male,25 - 45,Caucasian,0,1,0,0,0,M,(M1),Low,yes
Male,25 - 45,Caucasian,0,6,0,0,4,M,(M2),Medium,yes
Male,Greater than 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,Greater than 45,Caucasian,0,9,0,0,28,F,(M1),High,yes
Male,Greater than 45,Caucasian,0,5,0,0,4,F,(M1),Medium,yes
Male,Greater than 45,Caucasian,0,2,0,0,13,F,,Low,no
Female,Greater than 45,Caucasian,0,1,0,0,0,F,,Low,no
Female,Greater than 45,Caucasian,0,1,0,0,0,M,,Low,no
Female,25 - 45,Caucasian,0,1,0,0,0,M,(M1),Low,yes
Male,25 - 45,Caucasian,0,2,0,0,1,M,,Low,no
Male,Less than 25,Caucasian,0,2,0,0,0,F,,Low,no
Female,25 - 45,Caucasian,0,3,0,0,3,F,,Low,no
Female,Less than 25,Caucasian,0,4,0,0,0,F,,Low,no
Male,25 - 45,Caucasian,0,2,0,0,5,F,,Low,no
Male,25 - 45,Caucasian,0,2,0,0,1,F,,Low,no
Male,25 - 45,Caucasian,0,4,0,0,2,F,,Low,no
Female,25 - 45,Caucasian,0,6,1,0,11,F,(F3),Medium,yes
Male,25 - 45,Caucasian,0,3,0,0,0,F,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,1,F,(M2),Low,yes
Male,Less than 25,Caucasian,1,3,0,0,1,F,(M2),Low,yes
Male,Greater than 45,Caucasian,0,1,0,0,3,M,,Low,no
Male,25 - 45,Caucasian,0,4,0,0,4,F,(M1),Low,yes
Male,25 - 45,Caucasian,0,1,0,0,0,M,(M2),Low,yes
Male,Less than 25,Caucasian,1,9,3,2,5,M,(F3),High,yes
Male,25 - 45,Caucasian,0,4,0,0,1,M,,Low,no
Female,Greater than 45,Caucasian,0,4,0,0,8,M,(M1),Low,yes
Male,Greater than 45,Caucasian,0,1,0,0,1,F,(F2),Low,yes
Male,25 - 45,Caucasian,0,7,0,0,4,M,(M2),Medium,yes
Male,25 - 45,Caucasian,0,3,0,0,0,F,(M1),Low,yes
Male,Greater than 45,Caucasian,0,4,0,0,2,F,,Low,no
Male,25 - 45,Caucasian,0,3,0,0,1,F,,Low,no
Male,25 - 45,Caucasian,0,2,0,0,1,F,(M1),Low,yes
Male,Greater than 45,Caucasian,0,1,0,0,3,F,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,3,0,1,1,F,,Low,no
Female,Greater than 45,Caucasian,0,5,0,0,6,F,(MO3),Medium,yes
Female,Greater than 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,4,0,0,1,F,(M1),Low,yes
Male,25 - 45,Caucasian,0,9,0,0,5,F,(M2),High,yes
Male,Less than 25,Caucasian,0,2,0,1,1,M,,Low,no
Male,25 - 45,Caucasian,0,2,0,0,1,M,(F3),Low,yes
Female,25 - 45,Caucasian,0,5,0,0,1,M,(F3),Medium,yes
Male,25 - 45,Caucasian,0,4,0,0,3,F,,Low,no
Male,Less than 25,Caucasian,0,3,0,1,0,M,,Low,no
Female,25 - 45,Caucasian,0,1,0,1,0,M,,Low,no
Male,25 - 45,Caucasian,0,3,0,0,2,F,,Low,no
Male,25 - 45,Caucasian,0,5,0,0,3,M,(F3),Medium,yes
Female,25 - 45,Caucasian,0,6,0,0,4,F,,Medium,no
Male,25 - 45,Caucasian,0,2,0,0,2,F,(F3),Low,yes
Male,Less than 25,Caucasian,0,2,0,0,0,F,,Low,no
Male,25 - 45,Caucasian,0,5,0,0,2,M,(F2),Medium,yes
Female,Less than 25,Caucasian,0,6,0,0,0,F,(M1),Medium,yes
Male,25 - 45,Caucasian,0,2,0,0,1,F,(F3),Low,yes
Male,25 - 45,Caucasian,0,8,0,0,10,F,(F3),High,yes
Male,25 - 45,Caucasian,0,4,0,0,0,F,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,1,M,,Low,no
Female,25 - 45,Caucasian,0,9,0,0,7,F,,High,no
Male,25 - 45,Caucasian,0,2,0,0,0,F,,Low,no
Male,25 - 45,Caucasian,0,3,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,5,0,0,0,M,,Medium,no
Female,25 - 45,Caucasian,0,7,0,0,4,M,,Medium,no
Male,25 - 45,Caucasian,0,5,0,0,1,F,,Medium,no
Female,25 - 45,Caucasian,0,8,0,0,0,M,,High,no
Female,25 - 45,Caucasian,0,2,0,0,1,M,,Low,no
Female,25 - 45,Caucasian,0,6,0,0,1,F,,Medium,no
Male,25 - 45,Caucasian,0,5,0,1,3,M,,Medium,no
Female,25 - 45,Caucasian,0,2,0,0,0,M,,Low,no
Male,Less than 25,Caucasian,1,9,0,0,1,F,(M1),High,yes
Female,Less than 25,Caucasian,0,10,0,0,0,M,,High,no
Male,25 - 45,Caucasian,0,2,0,0,2,F,(M2),Low,yes
Male,25 - 45,Caucasian,0,1,0,0,0,F,(M1),Low,yes
Female,25 - 45,Caucasian,0,1,0,0,0,M,(M1),Low,yes
Male,Less than 25,Caucasian,0,3,0,0,0,M,(M2),Low,yes
Female,25 - 45,Caucasian,0,2,0,0,0,M,,Low,no
Female,25 - 45,Caucasian,0,2,0,0,0,F,,Low,no
Female,25 - 45,Caucasian,0,2,0,0,0,M,,Low,no
Male,Greater than 45,Caucasian,0,3,0,0,0,F,,Low,no
Male,Greater than 45,Caucasian,0,2,0,0,1,M,,Low,no
Female,25 - 45,Caucasian,0,3,0,0,2,M,,Low,no
Male,25 - 45,Caucasian,4,4,0,1,13,F,(M2),Low,yes
Male,Less than 25,Caucasian,0,5,0,0,3,F,,Medium,no
Male,25 - 45,Caucasian,0,8,0,0,1,F,,High,no
Female,25 - 45,Caucasian,0,1,0,0,1,M,,Low,no
Male,25 - 45,Caucasian,0,2,0,0,2,F,(F3),Low,yes
Male,Less than 25,Caucasian,0,4,0,1,1,F,,Low,no
Female,Greater than 45,Caucasian,0,4,0,0,0,M,(MO3),Low,yes
Male,25 - 45,Caucasian,0,2,0,0,2,F,,Low,no
Female,Less than 25,Caucasian,0,9,0,0,3,F,(M2),High,yes
Female,25 - 45,Caucasian,0,10,0,0,9,M,(F2),High,yes
Male,Less than 25,Caucasian,0,3,0,0,0,F,(M1),Low,yes
Male,Greater than 45,Caucasian,0,1,0,0,3,M,(M2),Low,yes
Female,25 - 45,Caucasian,0,5,0,0,2,F,(M2),Medium,yes
Male,25 - 45,Caucasian,0,9,0,0,0,F,(F3),High,yes
Male,25 - 45,Caucasian,0,8,0,0,7,F,(M2),High,yes
Male,25 - 45,Caucasian,0,2,0,0,1,F,(M2),Low,yes
Male,Greater than 45,Caucasian,0,2,0,0,3,M,,Low,no
Male,Less than 25,Caucasian,0,4,0,0,0,F,(M1),Low,yes
Male,25 - 45,Caucasian,0,10,0,0,11,F,,High,no
Male,Less than 25,Caucasian,0,8,0,0,0,F,,High,no
Male,Greater than 45,Caucasian,0,6,0,0,1,F,(F3),Medium,yes
Female,Greater than 45,Caucasian,0,2,0,0,1,M,,Low,no
Male,25 - 45,Caucasian,0,8,0,0,0,F,,High,no
Male,25 - 45,Caucasian,0,4,0,0,3,M,(M2),Low,yes
Male,25 - 45,Caucasian,0,2,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,3,0,0,1,F,(M2),Low,yes
Male,25 - 45,Caucasian,0,3,0,0,0,F,,Low,no
Male,Less than 25,Caucasian,0,7,0,0,3,F,(M1),Medium,yes
Male,Less than 25,Caucasian,0,5,1,0,1,F,(M1),Medium,yes
Female,25 - 45,Caucasian,0,4,0,0,0,F,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,2,F,,Low,no
Female,25 - 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,1,0,0,1,M,(M2),Low,yes
Male,Greater than 45,Caucasian,0,6,0,0,3,F,,Medium,no
Female,Greater than 45,Caucasian,0,2,0,0,2,F,,Low,no
Male,Less than 25,Caucasian,0,4,0,5,0,M,,Low,no
Male,25 - 45,Caucasian,0,4,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,2,0,0,1,M,,Low,no
Male,25 - 45,Caucasian,0,1,0,0,0,F,(M2),Low,yes
Male,25 - 45,Caucasian,0,3,0,0,0,F,(F3),Low,yes
Male,Less than 25,Caucasian,0,6,0,2,2,F,,Medium,no
Female,25 - 45,Caucasian,0,9,0,0,2,F,(M1),High,yes
Male,Less than 25,Caucasian,0,2,0,0,0,F,,Low,no
Male,25 - 45,Caucasian,0,2,0,0,0,F,(F3),Low,yes
Male,25 - 45,Caucasian,0,5,0,0,2,F,,Medium,no
Male,25 - 45,Caucasian,0,7,0,0,2,F,,Medium,no
Male,25 - 45,Caucasian,0,3,0,0,5,F,(M1),Low,yes
Female,Greater than 45,Caucasian,0,2,0,0,1,M,,Low,no
Male,25 - 45,Caucasian,0,3,0,0,2,F,(F1),Low,yes
Female,25 - 45,Caucasian,0,1,0,0,3,F,(F3),Low,yes
Male,Less than 25,Caucasian,0,9,0,0,0,F,,High,no
Male,25 - 45,Caucasian,0,7,0,0,7,F,(M2),Medium,yes
Male,Greater than 45,Caucasian,0,2,0,0,3,F,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,5,0,0,2,F,,Medium,no
Male,Less than 25,Caucasian,0,5,0,0,0,M,(M1),Medium,yes
