sex,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_charge_degree,r_charge_degree,score_text,is_recid
Male,Less than 25,African-American,0,4,0,0,0,F,(M2),Low,yes
Male,25 - 45,African-American,0,4,0,0,2,F,,Low,no
Male,25 - 45,African-American,2,10,0,0,8,F,(F3),High,yes
Male,25 - 45,African-American,0,6,0,0,7,F,,Medium,no
Male,25 - 45,African-American,0,5,0,0,3,F,(M1),Medium,yes
Female,Less than 25,African-American,0,3,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,1,0,0,0,F,,Low,no
Female,Less than 25,African-American,0,7,0,0,0,M,,Medium,no
Male,25 - 45,African-American,0,2,0,1,0,F,,Low,no
Male,Greater than 45,African-American,0,5,0,0,16,M,(F3),Medium,yes
Male,25 - 45,African-American,0,9,0,0,18,M,(M2),High,yes
Male,25 - 45,African-American,0,8,0,0,0,F,(F3),High,yes
Male,Less than 25,African-American,0,2,0,0,1,F,,Low,no
Male,25 - 45,African-American,0,1,0,0,7,F,,Low,no
Male,25 - 45,African-American,0,3,0,0,4,F,,Low,no
Male,25 - 45,African-American,0,3,0,0,3,M,,Low,no
Male,25 - 45,African-American,0,2,0,0,1,F,,Low,no
Male,Less than 25,African-American,0,5,0,0,0,F,,Medium,no
Male,Less than 25,African-American,0,4,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,5,0,0,6,M,(M2),Medium,yes
Male,25 - 45,African-American,0,1,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,4,1,1,4,F,(M1),Low,yes
Male,Less than 25,African-American,0,4,0,0,2,F,(M1),Low,yes
Male,25 - 45,African-American,0,10,0,0,7,F,(M1),High,yes
Male,25 - 45,African-American,0,4,0,0,2,F,,Low,no
Male,Greater than 45,African-American,0,4,0,0,4,F,(F3),Low,yes
Male,Greater than 45,African-American,0,9,0,0,9,F,,High,no
Female,25 - 45,African-American,0,5,0,0,4,F,,Medium,no
Female,Greater than 45,African-American,0,9,0,0,7,F,(F3),High,yes
Male,25 - 45,African-American,0,5,0,0,8,M,,Medium,no
Male,25 - 45,African-American,0,10,0,0,7,F,(F2),High,yes
Male,Less than 25,African-American,0,7,0,0,0,F,(M1),Medium,yes
Male,25 - 45,African-American,0,10,0,1,14,F,(F3),High,yes
Male,25 - 45,African-American,0,2,0,0,1,M,,Low,no
Male,Less than 25,African-American,0,9,0,0,2,M,(M2),High,yes
Male,25 - 45,African-American,0,2,0,0,0,M,,Low,no
Male,25 - 45,African-American,0,9,0,0,29,F,(M2),High,yes
Female,25 - 45,African-American,0,2,0,0,1,F,,Low,no
Male,Less than 25,African-American,0,3,0,0,0,M,(F2),Low,yes
Male,Less than 25,African-American,0,10,0,1,1,F,(M2),High,yes
Male,25 - 45,African-American,0,6,0,0,6,F,(M2),Medium,yes
Male,25 - 45,African-American,0,5,0,0,4,M,(M2),Medium,yes
Female,25 - 45,African-American,0,9,0,0,0,M,,High,no
Male,25 - 45,African-American,0,2,0,0,1,F,,Low,no
Male,25 - 45,African-American,0,2,0,0,1,F,,Low,no
Male,25 - 45,African-American,0,5,0,0,0,F,,Medium,no
Male,Greater than 45,African-American,0,4,0,0,0,F,(M2),Low,yes
Male,Less than 25,African-American,0,6,0,0,5,F,,Medium,no
Male,Less than 25,African-American,0,10,1,0,1,F,(F3),High,yes
Male,25 - 45,African-American,1,9,2,2,22,M,(F1),High,yes
Male,25 - 45,African-American,0,10,1,0,17,F,(F1),High,yes
Male,25 - 45,African-American,0,4,0,0,0,F,(F3),Low,yes
Male,Greater than 45,African-American,0,1,0,0,8,F,(F3),Low,yes
Male,25 - 45,African-American,0,9,0,0,10,F,(M2),High,yes
Male,25 - 45,African-American,0,10,0,0,13,F,(F3),High,yes
Male,Less than 25,African-American,0,5,0,3,4,F,(M1),Medium,yes
Male,25 - 45,African-American,0,5,0,0,2,M,,Medium,no
Male,25 - 45,African-American,0,2,0,0,1,M,,Low,no
Male,Less than 25,African-American,0,4,0,0,0,M,(F3),Low,yes
Male,Greater than 45,African-American,0,1,0,0,1,M,,Low,no
Male,25 - 45,African-American,0,9,0,0,3,M,,High,no
Male,25 - 45,African-American,0,8,3,1,8,M,(M2),High,yes
Male,Greater than 45,African-American,0,1,0,0,2,M,,Low,no
Male,25 - 45,African-American,0,4,0,0,2,M,(M2),Low,yes
Male,25 - 45,African-American,0,10,0,0,2,F,,High,no
Male,Less than 25,African-American,0,7,2,2,4,F,(M1),Medium,yes
Male,Greater than 45,African-American,0,9,0,0,9,F,(M2),High,yes
Female,Less than 25,African-American,0,6,0,0,0,F,,Medium,no
Male,25 - 45,African-American,0,3,0,0,6,F,,Low,no
Male,Less than 25,African-American,0,7,0,0,0,F,(F3),Medium,yes
Male,25 - 45,African-American,0,6,0,0,1,M,(F3),Medium,yes
Male,25 - 45,African-American,0,6,0,0,2,F,,Medium,no
Male,25 - 45,African-American,0,4,0,0,7,F,(F3),Low,yes
Male,Less than 25,African-American,0,9,0,1,6,F,(F3),High,yes
Male,25 - 45,African-American,0,5,0,0,3,F,,Medium,no
Male,25 - 45,African-American,0,2,0,0,1,F,,Low,no
Male,25 - 45,African-American,0,8,0,0,1,F,(F3),High,yes
Male,Less than 25,African-American,0,2,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,4,0,0,0,M,,Low,no
Male,25 - 45,African-American,0,8,0,0,14,F,(M1),High,yes
Male,25 - 45,African-American,0,1,0,0,0,F,,Low,no
Male,Greater than 45,African-American,0,1,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,5,0,0,6,F,(M2),Medium,yes
Male,25 - 45,African-American,0,8,0,0,9,F,(M1),High,yes
Female,Less than 25,African-American,0,6,1,0,2,F,(M2),Medium,yes
Female,25 - 45,African-American,0,1,0,0,0,M,,Low,no
Female,25 - 45,African-American,0,3,0,0,5,F,(F3),Low,yes
Male,25 - 45,African-American,0,7,0,2,6,M,(M2),Medium,yes
Male,25 - 45,African-American,0,1,0,0,1,F,,Low,no
Female,Less than 25,African-American,0,6,1,0,1,M,,Medium,no
Male,Greater than 45,African-American,0,2,0,0,5,M,,Low,no
Male,25 - 45,African-American,0,6,0,0,7,F,(M1),Medium,yes
Male,25 - 45,African-American,0,8,0,0,16,F,(M2),High,yes
Female,25 - 45,African-American,0,5,0,0,1,F,,Medium,no
Male,25 - 45,African-American,0,1,0,0,0,M,,Low,no
Male,25 - 45,African-American,0,3,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,3,0,0,2,F,,Low,no
Male,25 - 45,African-American,0,9,0,0,12,F,(M1),High,yes
Male,25 - 45,African-American,0,4,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,8,0,0,19,F,(F3),High,yes
Male,25 - 45,African-American,1,9,0,0,17,F,(F3),High,yes
Male,25 - 45,African-American,0,1,0,0,4,F,(M1),Low,yes
Female,Less than 25,African-American,0,9,0,0,4,F,(M1),High,yes
Male,25 - 45,African-American,0,10,0,0,0,M,(M2),High,yes
Male,25 - 45,African-American,0,9,0,0,12,F,,High,no
Female,25 - 45,African-American,0,2,0,0,1,M,,Low,no
Female,Less than 25,African-American,0,7,0,1,0,M,(M1),Medium,yes
Male,25 - 45,African-American,0,1,0,0,0,M,,Low,no
Female,25 - 45,African-American,0,1,0,0,0,M,,Low,no
Male,25 - 45,African-American,1,9,0,0,7,F,(MO3),High,yes
Male,25 - 45,African-American,0,5,0,0,2,M,,Medium,no
Male,25 - 45,African-American,0,2,0,0,1,F,,Low,no
Male,25 - 45,African-American,0,1,0,0,0,M,,Low,no
Female,25 - 45,African-American,0,6,0,0,8,F,(M1),Medium,yes
Male,25 - 45,African-American,6,9,0,0,8,M,(F3),High,yes
Male,Less than 25,African-American,0,7,0,0,2,F,(M1),Medium,yes
Male,Less than 25,African-American,0,9,2,6,8,F,(F3),High,yes
Female,25 - 45,African-American,0,2,0,0,4,F,,Low,no
Female,25 - 45,African-American,0,7,0,0,6,F,(M1),Medium,yes
Male,25 - 45,African-American,0,6,0,0,2,F,,Medium,no
Male,25 - 45,African-American,0,4,0,0,8,M,(F3),Low,yes
Male,Less than 25,African-American,0,3,0,0,1,F,,Low,no
Male,25 - 45,African-American,2,6,0,0,23,M,(F2),Medium,yes
Male,25 - 45,African-American,0,9,0,0,7,F,,High,no
Male,Greater than 45,African-American,0,7,0,0,11,F,(F3),Medium,yes
Male,25 - 45,African-American,0,2,1,0,1,M,,Low,no
Male,25 - 45,African-American,0,5,0,0,0,F,,Medium,no
Male,Less than 25,African-American,0,6,0,1,2,F,(M1),Medium,yes
Female,25 - 45,African-American,0,8,0,0,5,M,,High,no
Female,Greater than 45,African-American,0,1,0,0,3,F,,Low,no
Male,25 - 45,African-American,0,2,0,0,0,F,(M1),Low,yes
Female,25 - 45,African-American,0,3,0,0,0,M,(M1),Low,yes
Male,25 - 45,African-American,0,3,0,0,2,M,(M1),Low,yes
Male,Less than 25,African-American,0,9,0,2,2,M,(M1),High,yes
Male,Less than 25,African-American,5,10,1,0,10,F,(F3),High,yes
Male,Greater than 45,African-American,0,6,0,0,13,F,,Medium,no
Male,Less than 25,African-American,0,7,0,0,1,F,(F3),Medium,yes
Male,Less than 25,African-American,0,5,0,2,2,F,(M2),Medium,yes
Male,25 - 45,African-American,0,8,2,3,11,F,(M1),High,yes
Male,25 - 45,African-American,0,1,0,0,3,M,,Low,no
Male,25 - 45,African-American,0,3,0,0,0,F,(M2),Low,yes
Male,25 - 45,African-American,0,7,0,2,9,M,(M2),Medium,yes
Female,25 - 45,African-American,0,5,0,0,3,F,(F3),Medium,yes
Male,Less than 25,African-American,0,5,0,0,1,F,,Medium,no
Female,Less than 25,African-American,0,5,0,0,3,M,(F3),Medium,yes
Male,25 - 45,African-American,0,4,0,0,4,F,,Low,no
Male,Less than 25,African-American,0,6,1,3,2,F,,Medium,no
Female,25 - 45,African-American,0,4,0,0,0,F,(F3),Low,yes
Male,25 - 45,African-American,0,9,0,0,0,M,,High,no
Male,Greater than 45,African-American,0,2,0,0,0,M,,Low,no
Male,Less than 25,African-American,0,4,0,0,0,F,(M2),Low,yes
Male,25 - 45,African-American,0,10,0,0,16,F,(F3),High,yes
Male,25 - 45,African-American,0,3,0,0,7,F,(M2),Low,yes
Male,Less than 25,African-American,0,4,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,10,0,0,0,F,(MO3),High,yes
Male,Less than 25,African-American,0,9,0,0,2,M,(M1),High,yes
Male,Less than 25,African-American,0,8,1,0,1,F,(F3),High,yes
Male,25 - 45,African-American,0,1,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,6,0,0,0,M,,Medium,no
Male,25 - 45,African-American,0,7,0,0,5,M,,Medium,no
Male,25 - 45,African-American,0,1,0,0,0,F,,Low,no
Female,25 - 45,African-American,0,9,0,0,5,F,(M1),High,yes
Male,25 - 45,African-American,0,4,0,0,5,M,,Low,no
Male,25 - 45,African-American,0,4,0,0,0,F,(F3),Low,yes
Male,Less than 25,African-American,0,3,0,0,2,F,(F3),Low,yes
Female,Greater than 45,African-American,0,1,0,0,1,M,,Low,no
Female,25 - 45,African-American,0,2,0,0,7,F,(M2),Low,yes
Male,25 - 45,African-American,0,6,0,0,2,F,,Medium,no
Male,25 - 45,African-American,0,4,0,0,1,F,(F3),Low,yes
Male,25 - 45,African-American,0,5,0,0,0,F,,Medium,no
Male,Less than 25,African-American,0,6,0,0,2,M,(F2),Medium,yes
Male,25 - 45,African-American,0,8,1,0,13,M,(M2),High,yes
Male,Less than 25,African-American,2,9,1,0,10,M,,High,no
Male,25 - 45,African-American,0,1,0,0,0,M,,Low,no
Female,Greater than 45,African-American,0,5,0,0,0,M,,Medium,no
Female,25 - 45,African-American,0,4,0,0,1,M,,Low,no
Female,Greater than 45,African-American,0,1,0,0,4,F,,Low,no
Male,25 - 45,African-American,0,1,0,0,0,F,,Low,no
Male,Less than 25,African-American,0,7,0,0,0,F,,Medium,no
Male,25 - 45,African-American,0,7,0,0,1,M,,Medium,no
Female,25 - 45,African-American,0,6,0,0,3,M,,Medium,no
Male,Less than 25,African-American,0,7,0,0,1,M,(F3),Medium,yes
Male,25 - 45,African-American,0,4,0,0,2,F,(F3),Low,yes
Male,25 - 45,African-American,0,4,0,0,17,M,(F1),Low,yes
Male,Less than 25,African-American,0,5,0,0,1,F,(M1),Medium,yes
Male,25 - 45,African-American,0,4,0,0,2,F,,Low,no
Female,25 - 45,African-American,0,6,0,0,1,M,(M2),Medium,yes
Male,Less than 25,African-American,0,8,0,0,2,F,(M2),High,yes
Male,Less than 25,African-American,0,2,0,2,1,F,,Low,no
Male,Less than 25,African-American,0,7,0,0,1,M,(M2),Medium,yes
Male,25 - 45,African-American,0,9,4,1,15,F,(M2),High,yes
Male,Less than 25,African-American,0,6,0,0,1,F,,Medium,no
Male,Greater than 45,African-American,0,1,0,0,1,F,,Low,no
Male,Less than 25,African-American,0,10,0,3,0,F,(M1),High,yes
Male,25 - 45,African-American,1,4,0,0,6,F,,Low,no
Male,Less than 25,African-American,0,2,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,1,0,0,1,F,(M2),Low,yes
Male,25 - 45,African-American,1,8,0,0,5,M,,High,no
Male,25 - 45,African-American,0,4,0,0,5,F,(M2),Low,yes
Female,25 - 45,African-American,0,8,0,0,0,M,(M1),High,yes
Male,25 - 45,African-American,0,1,0,0,2,M,,Low,no
Male,25 - 45,African-American,0,7,0,0,21,F,(F1),Medium,yes
Male,25 - 45,African-American,0,6,0,0,0,M,,Medium,no
Male,25 - 45,African-American,0,1,0,0,3,M,(M2),Low,yes
Female,25 - 45,African-American,0,1,0,0,1,F,,Low,no
Male,Less than 25,African-American,0,3,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,1,0,0,3,F,,Low,no
Male,Less than 25,African-American,0,7,0,0,1,F,(M2),Medium,yes
Male,25 - 45,African-American,0,1,0,0,0,M,,Low,no
Male,25 - 45,African-American,0,7,0,1,6,M,(F2),Medium,yes
Male,Greater than 45,African-American,0,6,0,0,9,F,(F3),Medium,yes
Male,Less than 25,African-American,0,8,3,0,3,F,(F3),High,yes
Male,25 - 45,African-American,0,8,0,0,7,F,(M2),High,yes
Male,25 - 45,African-American,0,7,0,0,4,M,(M1),Medium,yes
Male,25 - 45,African-American,0,7,0,0,1,F,,Medium,no
Female,25 - 45,African-American,0,2,0,0,1,M,(M2),Low,yes
Male,Greater than 45,African-American,0,7,0,0,22,F,(M1),Medium,yes
Male,25 - 45,African-American,0,9,0,0,12,F,(F3),High,yes
Male,Less than 25,African-American,0,8,0,0,1,F,,High,no
Male,Less than 25,African-American,0,8,0,1,3,F,(F3),High,yes
Male,25 - 45,African-American,0,5,0,0,5,F,,Medium,no
Male,Less than 25,African-American,0,6,0,0,6,F,(M2),Medium,yes
Female,Greater than 45,African-American,0,3,0,0,3,M,,Low,no
Male,Less than 25,African-American,0,4,0,0,1,M,(M1),Low,yes
Male,25 - 45,African-American,0,6,0,0,6,F,,Medium,no
Male,Greater than 45,African-American,0,8,0,0,3,F,(M1),High,yes
Male,Less than 25,African-American,1,4,0,0,1,F,(M1),Low,yes
Male,25 - 45,African-American,0,7,1,1,11,F,(M1),Medium,yes
Male,Less than 25,African-American,1,6,0,0,1,F,,Medium,no
Male,25 - 45,African-American,0,2,0,0,2,M,,Low,no
Male,25 - 45,African-American,0,6,0,0,2,F,,Medium,no
Male,25 - 45,African-American,1,9,0,0,13,F,(F2),High,yes
Male,25 - 45,African-American,0,4,0,0,5,F,,Low,no
Male,25 - 45,African-American,0,3,0,0,0,F,(M1),Low,yes
Male,Less than 25,African-American,0,2,1,2,1,M,(M1),Low,yes
Female,Less than 25,African-American,0,5,0,0,0,M,,Medium,no
Male,25 - 45,African-American,0,10,0,0,22,F,(M1),High,yes
Male,25 - 45,African-American,0,9,0,0,5,M,,High,no
Male,25 - 45,African-American,1,8,1,1,12,M,(M2),High,yes
Male,25 - 45,African-American,0,9,0,0,0,F,,High,no
Male,Less than 25,African-American,0,4,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,3,0,0,0,F,,Low,no
Male,Less than 25,African-American,0,7,0,0,0,F,(F2),Medium,yes
Female,25 - 45,African-American,0,4,0,0,3,M,(M1),Low,yes
Male,Less than 25,African-American,0,7,0,0,3,F,,Medium,no
Female,25 - 45,African-American,0,7,0,0,11,F,(M1),Medium,yes
Male,Greater than 45,African-American,0,2,0,0,13,F,(M1),Low,yes
Male,25 - 45,African-American,0,9,1,0,9,M,,High,no
Male,Greater than 45,African-American,0,9,0,0,2,F,(M2),High,yes
Female,25 - 45,African-American,0,1,0,0,1,M,,Low,no
Male,Less than 25,African-American,0,2,0,1,1,F,(M2),Low,yes
Male,25 - 45,African-American,0,8,0,0,3,F,(F3),High,yes
Male,25 - 45,African-American,0,2,0,0,1,M,,Low,no
Male,25 - 45,African-American,0,9,1,0,20,F,(M2),High,yes
Male,25 - 45,African-American,0,4,0,0,2,F,(M2),Low,yes
Male,Less than 25,African-American,0,4,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,7,0,0,7,M,,Medium,no
Male,25 - 45,African-American,0,8,0,1,9,M,(M1),High,yes
Male,Less than 25,African-American,0,8,0,0,0,M,,High,no
Female,25 - 45,African-American,0,5,0,0,0,F,,Medium,no
Female,25 - 45,African-American,0,2,0,0,0,F,,Low,no
Female,25 - 45,African-American,0,1,0,0,0,F,,Low,no
Male,Less than 25,African-American,0,4,0,0,1,F,(M1),Low,yes
Male,25 - 45,African-American,1,5,0,0,1,F,(M2),Medium,yes
Male,Less than 25,African-American,0,3,0,1,1,F,(M1),Low,yes
Male,25 - 45,African-American,0,3,0,0,2,M,,Low,no
Male,25 - 45,African-American,0,6,0,0,1,F,(M2),Medium,yes
Male,Greater than 45,African-American,0,7,0,0,25,F,,Medium,no
Male,25 - 45,African-American,0,2,0,0,3,F,,Low,no
Male,25 - 45,African-American,0,2,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,7,0,0,3,F,(M1),Medium,yes
Male,25 - 45,African-American,0,8,0,0,1,F,,High,no
Female,25 - 45,African-American,0,5,0,0,0,F,,Medium,no
Female,25 - 45,African-American,0,2,0,1,0,M,,Low,no
Male,25 - 45,African-American,0,6,0,0,3,M,,Medium,no
Male,25 - 45,African-American,0,2,0,0,0,F,,Low,no
Female,25 - 45,African-American,0,3,0,0,0,M,,Low,no
Female,Less than 25,African-American,0,7,0,0,0,F,,Medium,no
Male,Greater than 45,African-American,0,2,0,0,3,F,,Low,no
Male,Less than 25,African-American,0,7,0,0,8,F,(F3),Medium,yes
Male,25 - 45,African-American,0,9,0,0,4,F,,High,no
Male,25 - 45,African-American,0,6,0,0,10,F,(F3),Medium,yes
Female,25 - 45,African-American,0,9,0,0,4,F,(M2),High,yes
Male,Greater than 45,African-American,0,8,0,0,2,M,,High,no
Male,25 - 45,African-American,0,9,0,0,0,M,,High,no
Male,Less than 25,African-American,0,5,0,1,0,M,(M2),Medium,yes
Male,Greater than 45,African-American,0,9,0,0,22,F,(F3),High,yes
Male,25 - 45,African-American,0,6,0,0,10,F,(M2),Medium,yes
Male,25 - 45,African-American,0,6,0,0,12,M,(M1),Medium,yes
Male,Greater than 45,African-American,0,1,0,0,1,M,,Low,no
Male,Less than 25,African-American,1,10,0,0,1,F,(M1),High,yes
Male,Less than 25,African-American,0,9,0,0,1,F,(M2),High,yes
Male,Less than 25,African-American,0,7,0,0,0,F,,Medium,no
Male,Greater than 45,African-American,0,6,0,0,3,M,(M2),Medium,yes
Male,Greater than 45,African-American,0,2,0,0,8,F,(F3),Low,yes
Male,25 - 45,African-American,0,4,0,0,5,F,,Low,no
Female,25 - 45,African-American,0,1,0,0,0,M,(M2),Low,yes
Male,25 - 45,African-American,0,9,0,0,8,M,,High,no
Male,Greater than 45,African-American,0,4,0,0,5,F,(M1),Low,yes
Female,25 - 45,African-American,0,6,0,0,0,M,,Medium,no
Male,Greater than 45,African-American,0,6,0,0,21,F,,Medium,no
Male,25 - 45,African-American,0,4,0,0,6,M,,Low,no
Male,25 - 45,African-American,3,7,1,0,9,F,(M1),Medium,yes
Male,25 - 45,African-American,0,8,0,0,3,F,(F3),High,yes
Male,Greater than 45,African-American,0,8,0,0,15,M,,High,no
Female,25 - 45,African-American,0,9,0,0,7,F,(F3),High,yes
Male,25 - 45,African-American,0,4,0,0,1,M,,Low,no
Male,Greater than 45,African-American,0,3,0,0,10,F,(F3),Low,yes
Male,Less than 25,African-American,1,9,0,1,2,F,,High,no
Female,25 - 45,African-American,0,7,0,0,5,F,(M1),Medium,yes
Male,Greater than 45,African-American,0,5,0,0,10,F,,Medium,no
Male,25 - 45,African-American,0,4,0,0,4,F,(M2),Low,yes
Male,Less than 25,African-American,0,2,0,0,3,M,(M2),Low,yes
Male,25 - 45,African-American,0,10,0,0,18,F,(F3),High,yes
Male,25 - 45,African-American,0,6,0,0,1,M,(M1),Medium,yes
Female,25 - 45,African-American,0,10,0,0,7,F,(F3),High,yes
Male,25 - 45,African-American,0,7,0,0,20,F,,Medium,no
Female,25 - 45,African-American,0,1,0,0,1,M,,Low,no
Male,25 - 45,African-American,0,9,0,0,16,F,(M1),High,yes
Male,25 - 45,African-American,0,5,0,0,1,F,(M2),Medium,yes
Male,Greater than 45,African-American,0,3,0,0,0,F,(F2),Low,yes
Male,25 - 45,African-American,0,3,0,1,2,F,,Low,no
Female,25 - 45,African-American,0,1,0,0,0,M,,Low,no
Male,25 - 45,African-American,0,1,0,0,2,F,,Low,no
Male,25 - 45,African-American,0,7,0,0,11,F,(M2),Medium,yes
Male,Greater than 45,African-American,0,7,0,0,28,F,,Medium,no
Male,25 - 45,African-American,0,6,0,0,2,F,(M1),Medium,yes
Male,Less than 25,African-American,0,5,0,0,0,F,,Medium,no
Male,25 - 45,African-American,0,9,0,0,5,M,(M2),High,yes
Male,25 - 45,African-American,0,8,0,0,1,F,(M1),High,yes
Male,25 - 45,African-American,0,8,2,0,17,F,(F3),High,yes
Female,Less than 25,African-American,0,7,0,0,0,F,,Medium,no
Male,25 - 45,African-American,0,7,0,0,4,F,(M2),Medium,yes
Male,25 - 45,African-American,0,7,0,1,12,M,(F1),Medium,yes
Male,Less than 25,African-American,0,3,0,0,0,M,(F3),Low,yes
Female,Greater than 45,African-American,0,1,0,0,2,F,,Low,no
Male,Less than 25,African-American,0,7,0,0,0,F,(MO3),Medium,yes
Male,25 - 45,African-American,0,7,0,0,14,F,,Medium,no
Male,25 - 45,African-American,0,1,0,0,1,F,,Low,no
Female,25 - 45,African-American,0,2,0,0,3,F,,Low,no
Male,25 - 45,African-American,0,8,0,0,16,F,(M1),High,yes
Male,Less than 25,African-American,0,5,0,0,0,F,(M1),Medium,yes
Male,25 - 45,African-American,0,6,0,0,7,M,,Medium,no
Male,25 - 45,African-American,0,5,0,0,0,F,,Medium,no
Male,25 - 45,African-American,0,8,0,0,1,F,,High,no
Male,25 - 45,African-American,0,7,0,0,22,F,(F3),Medium,yes
Male,25 - 45,African-American,0,5,0,2,7,M,,Medium,no
Male,Less than 25,African-American,0,9,0,0,0,M,(M2),High,yes
Male,25 - 45,African-American,0,7,0,0,9,F,(M2),Medium,yes
Male,Greater than 45,African-American,0,6,0,0,8,M,,Medium,no
Male,25 - 45,African-American,0,1,0,0,2,F,,Low,no
Male,25 - 45,African-American,0,4,0,0,1,F,,Low,no
Male,25 - 45,African-American,0,2,3,0,7,F,(M2),Low,yes
Male,25 - 45,African-American,0,5,0,0,2,F,(F3),Medium,yes
Male,25 - 45,African-American,0,2,0,0,2,M,,Low,no
Male,Greater than 45,African-American,0,4,0,0,17,F,,Low,no
Male,25 - 45,African-American,0,8,0,0,6,F,(M1),High,yes
Male,Less than 25,African-American,0,5,1,0,2,F,(M1),Medium,yes
Male,Greater than 45,African-American,0,6,0,0,29,F,(M2),Medium,yes
Female,25 - 45,African-American,0,8,0,0,23,M,(M2),High,yes
Male,Less than 25,African-American,1,3,0,0,1,F,(M1),Low,yes
Male,25 - 45,African-American,0,2,0,0,3,F,(M1),Low,yes
Male,25 - 45,African-American,0,5,0,1,1,F,(M1),Medium,yes
Male,Less than 25,African-American,0,8,0,0,2,F,(M1),High,yes
Male,Greater than 45,African-American,0,4,0,0,5,F,,Low,no
Male,Greater than 45,African-American,0,8,0,0,16,F,(F6),High,yes
Female,25 - 45,African-American,0,4,0,0,2,M,,Low,no
Male,25 - 45,African-American,0,4,0,0,3,M,(M1),Low,yes
Female,25 - 45,African-American,0,3,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,6,0,0,10,F,(F3),Medium,yes
Male,Less than 25,African-American,0,3,0,2,0,F,(M2),Low,yes
Male,25 - 45,African-American,0,5,0,0,9,F,,Medium,no
Male,25 - 45,African-American,0,7,0,0,5,M,,Medium,no
Male,25 - 45,African-American,0,4,0,0,3,F,,Low,no
Female,Less than 25,African-American,0,3,0,0,0,F,,Low,no
Female,Greater than 45,African-American,0,7,0,0,0,F,(M2),Medium,yes
Female,Less than 25,African-American,0,5,0,5,0,M,(M2),Medium,yes
Male,Greater than 45,African-American,0,6,0,0,2,M,,Medium,no
Male,Less than 25,African-American,0,5,0,4,2,F,(M2),Medium,yes
Male,25 - 45,African-American,0,10,0,1,1,F,(F1),High,yes
Female,25 - 45,African-American,0,2,0,0,5,F,(M1),Low,yes
Male,Less than 25,African-American,5,5,0,2,4,F,(F3),Medium,yes
Male,25 - 45,African-American,0,5,0,0,6,F,,Medium,no
Male,25 - 45,African-American,0,4,0,0,4,F,(M2),Low,yes
Male,25 - 45,African-American,0,3,0,0,0,M,,Low,no
Male,25 - 45,African-American,1,8,0,0,6,F,(M2),High,yes
Female,Less than 25,African-American,0,10,0,0,2,F,(M1),High,yes
Female,Less than 25,African-American,0,9,0,0,7,F,,High,no
Male,25 - 45,African-American,0,10,2,2,13,F,(F2),High,yes
Male,25 - 45,African-American,0,9,2,2,27,M,(F3),High,yes
Male,Less than 25,African-American,0,6,0,0,0,M,,Medium,no
Female,25 - 45,African-American,0,9,0,0,9,M,(F2),High,yes
Male,Greater than 45,African-American,0,2,0,0,3,F,(M2),Low,yes
Male,25 - 45,African-American,0,2,0,0,6,F,(M2),Low,yes
Male,25 - 45,African-American,1,10,2,1,6,M,,High,no
Male,25 - 45,African-American,0,4,0,0,0,M,,Low,no
Female,25 - 45,African-American,0,4,0,0,1,M,,Low,no
Male,Less than 25,African-American,0,8,0,0,0,F,,High,no
Female,25 - 45,African-American,0,2,0,0,0,M,,Low,no
Male,25 - 45,African-American,0,1,0,0,2,F,,Low,no
Male,Greater than 45,African-American,0,8,0,0,4,F,,High,no
Male,25 - 45,African-American,0,9,0,0,2,F,,High,no
Male,25 - 45,African-American,0,1,0,0,0,F,,Low,no
Male,Less than 25,African-American,0,7,0,1,5,F,(M1),Medium,yes
Male,Less than 25,African-American,0,7,0,1,0,M,(M2),Medium,yes
Male,Less than 25,African-American,0,4,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,7,0,0,2,M,,Medium,no
Male,25 - 45,African-American,0,4,0,0,4,M,,Low,no
Female,25 - 45,African-American,0,2,0,0,0,M,,Low,no
Male,25 - 45,African-American,0,6,0,0,2,F,,Medium,no
Male,Less than 25,African-American,0,6,0,0,1,F,(F3),Medium,yes
Female,25 - 45,African-American,0,3,0,0,0,F,(M1),Low,yes
Male,Less than 25,African-American,0,3,0,0,0,F,,Low,no
Male,25 - 45,African-American,0,2,0,0,6,F,(M2),Low,yes
Female,Less than 25,African-American,0,9,0,0,1,F,,High,no
Male,25 - 45,African-American,0,5,0,0,8,F,(F3),Medium,yes
Male,25 - 45,African-American,0,4,0,0,2,F,(M1),Low,yes
Male,Less than 25,African-American,0,10,0,0,8,F,(M1),High,yes
